cgpa,projects,internships,certifications,backlogs,placement
9.630608036039291,3,1,4,7,No
7.981213069326605,0,2,2,1,Yes
9.724334136552482,2,0,4,8,No
9.979605219690423,3,0,1,3,Yes
8.640216356814909,3,2,1,11,No
8.596797918031285,2,2,3,7,No
5.600128549275828,0,2,1,3,No
6.0821939900474895,1,2,2,5,No
6.288343691339421,2,1,1,7,No
7.441824146948041,3,1,2,7,No
5.842852377740132,5,0,2,3,No
6.553091471956096,3,2,0,6,No
6.129651587657244,2,1,0,10,No
8.598346253585257,1,0,2,0,Yes
6.199568186248582,2,0,3,5,No
5.466034946278557,3,2,3,1,Yes
9.401333497084057,2,0,4,2,Yes
7.918199686224171,5,1,1,2,Yes
9.344992631278277,0,1,4,12,No
5.576854398919778,1,1,1,7,No
7.030316531904575,2,2,0,10,No
5.808216636215656,1,2,4,4,No
8.621590998054177,3,1,1,5,No
5.055445008747372,2,2,0,8,No
5.013625014580737,2,0,3,0,Yes
9.546070478649913,3,1,4,7,No
6.732884916810868,2,1,4,7,No
9.57573850629796,5,2,2,11,No
6.629826663835282,5,2,2,9,No
9.709393457277923,0,1,2,5,No
7.393937587667491,3,2,1,2,Yes
6.454494655923823,2,0,3,11,No
6.943880066824622,4,1,2,10,No
5.288055897711689,4,0,0,7,No
7.447218193755859,0,2,4,0,Yes
5.669692079392146,1,0,4,12,No
8.950435714991704,3,0,0,2,Yes
9.882726362851752,1,0,2,0,Yes
8.911749496223484,5,0,1,1,Yes
7.1950622214115505,1,2,0,5,No
7.899002028814415,4,2,0,1,Yes
5.54028963063975,2,1,3,3,Yes
5.008646312997601,2,1,1,10,No
7.443293595943104,5,1,2,2,Yes
9.802175846100699,4,1,0,4,Yes
7.2938212016058745,0,1,3,6,No
9.134917806623825,2,1,0,2,Yes
9.328983822527613,1,1,3,12,No
9.256874012858868,2,2,4,3,Yes
9.264704083429878,2,0,0,13,No
9.887493014974886,5,1,1,0,Yes
7.008570255933681,0,2,3,5,No
8.391951747765347,1,1,4,6,No
7.4779477069232225,3,2,1,3,Yes
8.050373043089664,4,1,0,5,No
9.604865531313695,0,1,3,7,No
8.912964623550492,4,2,2,8,No
5.460323494118542,0,0,4,3,No
8.977794406905478,5,2,1,7,No
6.509438857012793,5,0,2,2,Yes
6.244875457899143,5,1,0,13,No
7.3613863376524975,4,2,3,11,No
7.183449952168128,0,2,2,0,Yes
8.332289937487907,3,2,0,12,No
9.816095288937449,3,0,2,1,Yes
8.71009364313858,3,0,3,9,No
7.7227277606053475,0,1,2,9,No
5.99964340414268,0,0,3,1,Yes
9.507168448853745,5,0,4,11,No
9.189573685406923,1,0,1,4,No
9.877307905791788,5,1,4,2,Yes
6.624119518121602,4,2,1,12,No
9.310011505233499,3,2,3,8,No
5.426768758628063,0,2,2,9,No
6.325853266066671,5,2,4,13,No
5.3033590459303515,2,1,4,4,No
5.725554991681102,0,2,0,10,No
9.083238303101655,2,2,1,12,No
5.998836869747469,2,1,4,13,No
5.332870296302547,5,1,2,10,No
5.221990688052924,4,2,1,11,No
5.557408178045385,1,1,3,12,No
6.693932312658911,2,1,3,10,No
6.958888201578947,2,0,2,12,No
6.781768685917829,0,2,4,2,No
9.737485500432488,1,2,1,6,No
7.127733425266407,0,0,2,10,No
8.870200655960247,5,0,2,2,Yes
8.749090438229826,2,2,4,2,Yes
7.29111054803014,3,0,2,4,No
5.253625006934676,0,1,1,12,No
6.388897079591377,2,2,4,5,No
7.769983236870081,4,2,0,9,No
6.964126524102528,2,0,1,0,Yes
7.053325268356953,3,0,0,8,No
9.261206024404192,1,2,0,12,No
8.524692790790153,3,2,2,0,Yes
5.721782497002065,3,0,3,8,No
7.63136135594556,2,0,3,12,No
9.193763608454326,4,2,4,9,No
9.85019872658664,2,0,2,3,No
6.465104641555246,0,2,4,5,No
9.28974486385758,0,1,0,1,Yes
9.900375944112422,3,2,2,0,Yes
7.919744938605541,4,1,4,13,No
9.496807900443173,0,2,1,6,No
6.778332526751051,3,1,1,7,No
6.750110316693762,0,1,2,3,No
6.516839582219949,1,0,4,8,No
8.108880336572765,1,2,0,8,No
8.921737226185328,0,2,1,7,No
9.220115009420034,5,1,0,6,No
5.6951905817402135,2,1,2,1,Yes
6.694661355073992,5,2,4,2,Yes
8.181166405301509,2,2,1,11,No
5.797633843372519,5,0,0,4,Yes
7.2597774540399005,0,0,1,2,No
5.467537267451315,5,1,1,0,Yes
8.070614909359673,3,2,4,2,Yes
6.812629625762979,1,0,3,3,Yes
6.70467823442562,5,1,4,11,No
7.234280324251857,5,0,4,12,No
6.740941918993167,3,0,3,12,No
7.694389796570322,2,0,4,9,No
7.234289611230121,3,1,2,2,Yes
9.17620342516161,5,0,4,2,Yes
9.691320670512892,5,2,2,2,Yes
5.470296483459166,0,0,1,4,No
9.295468111650642,3,0,3,13,No
7.058848198621488,5,2,1,8,No
8.901366472682355,1,1,3,3,Yes
5.165564575218948,1,2,2,5,No
7.260010005239215,4,2,0,5,No
5.373148641187713,0,1,4,6,No
8.03060439154141,5,0,2,8,No
6.396609761154653,1,2,0,12,No
8.811176520097902,3,0,1,3,Yes
9.67211288941527,3,0,4,4,No
5.970573409333213,3,2,4,2,Yes
7.750492846070493,1,1,1,4,No
8.157642321084955,2,1,4,1,Yes
8.147028384560956,5,2,2,9,No
8.801977676425235,2,1,0,13,No
7.047789290383445,2,2,0,2,Yes
6.53706601496489,5,2,0,0,Yes
7.889657098394892,0,0,3,6,No
8.638814543826234,0,0,3,1,Yes
6.519730391466934,3,0,4,10,No
6.799396230013535,4,1,0,4,Yes
6.929545080080488,1,2,4,3,No
8.095446789864882,1,2,0,7,No
9.900862951740734,1,0,2,5,No
7.552585288126888,1,2,0,4,No
7.933864784878007,1,1,3,6,No
7.218935328425615,5,1,0,6,No
7.4039770880256786,5,1,3,2,Yes
8.454770904067455,0,1,3,6,No
8.915110833603162,3,2,2,12,No
7.001332497189322,3,0,2,3,Yes
6.2636383746593545,1,1,1,0,Yes
7.429206631974377,1,0,4,11,No
8.664127669176114,3,0,0,3,No
7.8616147114147745,1,1,0,9,No
5.8567511815086295,4,2,4,11,No
7.272317809952819,3,0,0,7,No
5.242366761284476,2,1,0,1,Yes
5.847571920992303,1,2,3,9,No
5.999676412534307,0,1,0,1,Yes
5.112743866569928,1,0,1,12,No
7.850826603229553,2,1,1,9,No
9.92654282788681,3,1,4,0,Yes
9.27912857367072,5,0,1,7,No
8.481584978609416,3,1,3,2,Yes
9.398608512415555,0,2,1,10,No
7.251284388595457,3,0,1,10,No
8.584840743839598,4,0,1,4,No
7.465219937288619,1,0,4,9,No
6.268692196222564,2,2,1,12,No
6.9371119383091395,1,2,4,10,No
8.152106408755753,4,1,1,0,Yes
8.054346844877365,3,2,1,3,Yes
8.548948001715344,2,0,0,0,Yes
8.68303256263127,1,1,1,11,No
7.006184445606069,3,2,4,6,No
7.1925547761835205,0,1,4,11,No
9.3657943641183,3,1,3,8,No
9.369165742905597,3,2,1,6,Yes
8.289661459797522,0,0,0,1,Yes
8.31007625473807,5,2,3,0,Yes
7.0172788601273,5,1,1,0,Yes
6.57453723771069,5,2,3,13,No
5.3133746427422635,2,2,2,12,No
9.67484512484283,4,2,3,0,Yes
6.096326039476829,4,0,3,3,Yes
8.992100653655593,0,1,3,2,Yes
9.058515015831132,0,2,2,7,No
8.073534804250928,3,0,3,8,No
7.236498478412455,3,1,3,11,No
8.100427364247661,4,2,0,3,Yes
8.800293715648955,4,1,2,12,No
6.9180740549454525,0,0,3,3,Yes
6.588336817913176,5,1,4,10,No
7.830869428935367,3,1,4,2,Yes
9.656986005703894,5,0,0,11,No
9.473458254580473,0,1,2,3,No
9.09214032183333,0,0,2,9,No
7.55154027108094,0,2,1,6,No
8.893443565818039,3,1,3,2,Yes
6.750380289681832,5,0,2,4,No
9.773554354271806,2,1,3,1,Yes
7.552919406118021,2,0,2,4,No
7.786314739399708,1,2,4,3,Yes
8.557298443331423,4,2,2,3,Yes
5.975010319315522,5,1,1,12,No
9.151559508630507,2,1,3,12,No
5.586554527228809,0,0,4,13,No
6.180316746610432,1,0,3,6,No
6.948778935786799,3,2,2,6,No
8.32623486294772,5,2,4,9,No
6.095638674310691,2,2,1,2,Yes
7.277271889437362,4,0,0,8,No
8.276777679343,4,2,4,2,Yes
5.877121903892325,5,2,2,3,Yes
6.040616858482218,2,2,4,0,Yes
8.30516557399925,1,0,3,13,No
7.896263175240438,4,0,2,6,No
6.0781581875867925,2,2,1,0,Yes
7.2599367265391646,2,0,2,4,No
7.242862396644671,2,1,4,2,Yes
9.787552744488764,5,1,1,3,No
6.735777694948091,3,2,2,6,No
9.959408064612159,2,1,4,8,No
7.217242946333071,3,0,3,9,No
8.822213939735498,4,1,0,1,Yes
8.723102498493994,0,1,1,4,Yes
7.4831312242272805,5,1,1,6,No
7.091935499788036,1,1,0,9,No
7.736625580628066,4,2,4,0,Yes
9.693350872432086,5,2,4,12,No
8.95724581085661,5,1,1,4,Yes
7.883710805713738,1,1,0,4,Yes
7.572840137146507,3,2,4,3,Yes
5.053142188010288,0,2,0,8,No
5.186762790684299,2,0,4,10,No
6.931717941903463,3,1,2,6,No
7.011457142378488,0,2,1,11,No
9.012134756423114,2,0,1,9,No
5.34952588724428,5,1,4,2,Yes
7.909917306909108,1,2,0,4,No
7.187887230880552,3,0,3,5,No
9.356853903797807,1,1,2,8,No
6.396251543387697,3,0,4,10,No
7.61654776636083,0,0,3,9,No
6.306018247960829,2,2,0,6,No
5.687654615225402,1,1,2,7,No
9.583332987234284,1,2,0,9,No
8.978165891891235,0,0,2,2,No
9.879361146294148,3,1,2,5,No
9.212472828884586,0,1,0,3,No
5.916982873814309,2,2,4,2,Yes
9.544993745151519,5,1,3,7,No
8.024737131557735,2,0,1,2,Yes
9.68469802556935,3,1,3,3,Yes
9.74286631398827,5,2,1,5,Yes
7.995480940434209,0,0,1,9,No
5.610447798352443,2,0,4,9,No
8.56277971513047,3,1,0,6,No
6.659259584327719,3,1,2,12,No
6.185905384108432,0,2,3,12,No
7.546183451251197,1,0,4,13,No
8.844392117262387,3,1,4,5,No
5.599520131584229,0,1,4,6,No
9.624872937841573,5,1,1,11,No
5.838434929637432,0,0,4,0,Yes
6.961602448888032,1,0,4,13,No
6.773517720262205,5,0,1,7,No
6.728373238709006,3,1,0,12,No
9.850172721867008,2,2,1,6,No
7.925513399410518,1,1,3,12,No
7.945348078971502,5,2,4,13,No
9.258534138319607,3,2,1,6,No
6.651460551222758,0,0,2,4,No
5.667364223989331,0,2,3,4,Yes
8.913179257802003,5,1,1,11,No
5.529076898802986,0,0,0,8,No
7.28438109389263,0,0,2,1,Yes
6.590047776978925,1,1,0,7,No
9.55981649539282,1,2,3,11,No
9.26895139740925,2,1,4,13,No
5.603863648732323,4,1,0,1,Yes
8.906382033381954,3,1,2,6,No
9.446925720520989,2,0,2,7,No
9.088806584018121,1,1,4,3,Yes
6.359100728111438,0,1,4,5,No
5.827081798302778,1,2,2,10,No
8.74156752435665,2,0,4,7,No
8.602938922838765,3,0,2,12,No
6.463387857955592,2,0,3,9,No
5.731823784733606,0,2,3,11,No
9.359380825578324,1,0,3,12,No
5.779480319205904,0,1,3,6,No
9.500502653268374,5,2,4,1,Yes
6.019657958892792,5,1,4,10,No
8.546882194129537,3,2,3,3,Yes
5.6023811936431,2,0,0,1,Yes
5.22644218970531,2,0,4,3,Yes
5.482703963107472,3,2,3,7,No
6.601254071204373,0,1,3,0,Yes
7.686144051345052,0,2,1,9,No
8.2114359093973,4,2,1,11,No
5.8286378862534,3,0,0,13,No
7.645305818279974,3,0,0,5,No
8.27476127844703,3,0,4,8,No
6.031309197796413,2,2,2,8,No
9.269825751870039,5,0,2,1,Yes
5.995981195694761,0,2,4,9,No
5.891042053918182,3,2,0,3,No
8.373041458105298,1,0,4,3,No
5.997137246912171,4,2,4,10,No
6.104442785026096,5,0,4,0,Yes
8.47388076807181,0,0,1,5,No
6.30603427572701,4,0,3,12,No
6.837466187386596,4,1,2,12,No
8.000831782282129,5,1,0,7,No
7.426364976481759,4,2,1,11,No
8.363450004887426,4,1,4,7,No
9.135102612724651,0,2,2,4,No
8.016691061759605,0,2,1,13,No
5.773275068588408,1,0,0,12,No
7.6564366720323385,3,0,3,13,No
6.9192808550660505,4,0,2,7,No
5.939678135837674,3,1,3,8,No
9.303558141181067,4,0,1,10,No
8.415064391794449,4,0,3,5,No
8.652190761502581,1,2,1,12,No
8.668191957181952,5,1,0,9,No
7.047231340728919,4,2,1,13,No
9.15281140068266,5,2,4,10,No
6.058086921617393,5,2,2,8,No
5.765835589886375,1,0,0,1,Yes
8.869376521850636,4,1,3,4,Yes
7.4411399099285305,1,1,1,12,No
5.936255483300272,0,2,1,12,No
5.234246578960409,3,0,4,6,No
9.38082878821988,2,2,2,1,Yes
7.169184910064757,4,1,1,13,No
6.01585616168347,2,1,0,5,No
5.760209344286984,0,1,3,9,No
5.428916807702195,0,0,0,7,No
5.839849777677158,3,0,1,9,No
7.223900237852876,5,2,0,13,No
7.981900452018637,0,1,3,11,No
8.608902942121302,5,1,1,9,No
7.568664078547685,3,0,4,13,No
7.68687536044785,0,0,1,1,Yes
8.081483730000139,3,2,1,13,No
9.7992729336314,2,1,4,9,No
8.954386536606407,4,2,2,11,No
9.402057884877285,5,2,0,3,Yes
7.80678503772778,3,1,2,5,No
5.169101853772807,1,0,1,3,No
6.9398247445228725,5,0,2,12,No
9.174384205689062,5,0,0,4,Yes
5.8312984218664985,1,2,2,2,Yes
5.944304256544152,0,0,2,12,No
6.658525424835652,5,2,3,2,Yes
9.372353339282625,4,1,2,8,No
9.534020174633667,1,1,0,13,No
6.237981932240693,5,1,1,6,No
5.099122843403301,3,0,3,5,No
7.872529815583755,3,0,4,5,Yes
7.477084696856457,1,0,1,6,No
8.848890941329142,2,0,3,2,Yes
9.372113622457668,0,1,2,9,No
9.381390000837772,2,2,3,13,No
9.781131253696458,4,1,2,6,No
9.841927552675799,4,2,2,7,No
5.784238232450231,2,2,1,11,No
9.707575028576196,3,1,3,8,No
5.860766701008977,0,1,4,5,No
9.823650463269646,0,1,2,4,Yes
6.677655329730596,1,1,0,4,Yes
7.608076776733533,1,2,2,9,No
9.9958026009311,4,2,4,1,Yes
9.418958586574288,4,2,3,13,No
9.059022612799819,4,1,4,3,Yes
7.154630613630527,5,1,3,4,Yes
9.903089578644677,3,0,4,7,No
7.03538086756348,5,0,3,0,Yes
9.505130473754644,5,1,1,13,No
9.240502862626698,2,1,1,13,No
9.046682335885608,3,2,3,6,No
9.636876921587323,1,0,0,2,Yes
6.24470020680225,4,1,3,7,No
5.33243755570844,3,1,0,13,No
5.6667451650155085,2,2,1,12,No
9.228018851661144,0,1,3,2,Yes
5.375694354027898,2,1,3,7,No
8.645618389601314,5,1,4,8,No
9.50230231184626,0,0,2,12,No
6.43942625262094,5,2,1,3,No
9.047720142063191,3,1,0,9,No
8.557075585479023,1,2,3,3,Yes
9.336161542488956,5,2,2,2,Yes
6.105156377649443,5,0,1,0,Yes
5.94519703471886,4,0,4,12,No
9.93280692175735,4,1,1,10,No
5.744606737862612,2,1,3,8,No
9.195303902062236,3,2,0,10,No
7.152432282795004,0,1,3,8,No
9.408404866001668,5,1,3,12,No
7.967397432292089,5,2,2,3,Yes
9.138281006725276,0,1,3,10,No
9.979962808820208,4,0,2,1,Yes
7.394850031045301,4,0,3,1,Yes
6.902231035733998,2,2,2,6,No
5.766252543220876,3,1,4,10,No
5.904943498083364,5,2,3,11,No
6.624368277716818,0,1,4,8,No
7.8318571038481775,1,1,0,9,No
9.592632317713111,2,2,3,13,No
9.157242494905812,4,2,4,4,Yes
6.562101901120062,0,1,2,5,No
6.892171774266441,5,1,2,12,No
8.44560637678486,5,2,3,1,Yes
9.232276507269331,2,2,4,10,No
6.172684789396246,0,1,0,3,No
8.257506296226401,3,1,2,11,No
6.277376600085535,2,0,3,12,No
8.52832298874106,1,2,1,8,No
7.353518441004218,5,2,0,11,No
6.932456146210506,3,1,4,10,No
8.00858376950357,0,0,1,9,No
8.268569846042485,0,0,1,3,No
7.626537725720883,4,0,0,2,No
7.537034425653229,0,0,2,0,Yes
9.351750240065982,1,0,4,10,No
6.7480785047478875,0,0,1,10,No
7.274592177590828,3,2,4,13,No
5.515283176035735,3,0,3,10,No
6.5765230172060445,1,2,2,3,Yes
5.938225170308067,3,0,2,8,No
8.905040316719408,2,0,1,2,Yes
9.764006986073888,4,1,0,10,No
5.292011111795689,3,1,1,5,No
9.842593359752573,5,1,4,3,Yes
5.840935402622758,3,1,2,3,Yes
8.735748625207478,0,2,4,11,No
5.7130990839452425,3,2,1,3,No
5.315439286239702,2,2,4,8,No
5.794445735496491,5,2,0,4,Yes
6.538283065206721,2,2,0,13,No
6.787904589204659,2,2,3,7,No
9.167364652078575,2,0,3,1,Yes
9.414227125972829,5,1,1,6,No
9.25934744126776,0,1,4,8,No
6.530645288387341,4,1,3,11,No
9.35578171019227,5,2,2,2,Yes
7.966086378869769,0,0,3,10,No
9.442889577867103,0,0,3,7,No
7.179765447496358,4,2,4,7,No
5.204396033144224,0,1,4,12,No
7.940803982746056,3,2,0,12,No
6.2253894015278455,5,1,0,2,Yes
9.290755872652017,5,1,2,9,No
9.854419153174877,2,0,4,0,Yes
6.71692247256337,4,2,0,10,No
6.919026483229306,0,0,3,12,No
8.238927318295518,2,0,0,11,No
9.58547690914875,5,1,2,12,No
8.743978631274203,4,2,3,9,No
7.66479888715307,0,2,1,0,Yes
8.776368474154385,3,2,4,13,No
8.976368130293377,4,1,0,2,Yes
9.079938931940415,4,0,0,9,No
5.6626900574539265,5,1,0,5,No
6.8885655024091195,1,2,2,13,No
5.760648327965857,4,0,1,2,Yes
7.654932955115534,4,1,2,3,Yes
6.95405016562146,5,1,2,13,No
9.395629234734097,3,2,4,3,Yes
7.319081855473192,4,1,0,7,No
6.447551949758765,4,0,4,0,Yes
6.470970985799262,1,1,4,4,No
8.247329227164869,3,1,2,1,Yes
7.9454594411328054,4,2,1,5,No
5.374086083462915,1,2,2,4,Yes
9.43455709267595,5,2,4,3,Yes
7.923005794807922,3,1,2,9,No
8.774574491671629,2,0,2,3,Yes
5.091291628862856,1,2,0,6,No
6.222061954437768,2,2,4,5,No
9.145211564745809,5,2,1,12,No
8.179891504742521,2,1,1,12,No
8.017477656103003,3,2,2,1,Yes
7.437566319416094,2,2,1,0,Yes
5.254690988838644,4,2,3,5,No
5.450929418669908,2,2,2,7,No
7.6973472472277145,2,1,0,13,No
8.735712790471482,0,2,3,3,No
9.891334206486201,5,2,0,13,No
8.354238043399377,2,1,2,10,No
6.024153369665511,2,0,4,1,Yes
8.805449793954843,3,0,0,10,No
9.986568987139446,1,2,1,2,Yes
9.965928577946414,5,0,3,7,No
7.7833984879532885,2,1,2,4,Yes
5.430091084193777,5,1,3,1,Yes
8.173290027105322,0,1,3,5,No
9.694653778866307,3,1,3,9,No
7.120075157653468,5,0,1,9,No
8.430821391237082,3,1,3,8,No
9.603200709203517,3,2,2,0,Yes
7.159058824365818,5,2,2,12,No
5.60172712753579,2,2,4,5,No
7.986516841649536,3,1,3,7,No
9.662116961614165,4,0,2,1,Yes
7.854720574699924,4,1,3,1,Yes
9.646766319505844,2,1,1,10,No
7.52388710393445,3,0,2,5,No
7.304270520698386,4,2,1,3,Yes
9.049131953664002,0,2,4,10,No
6.696798741980757,3,2,4,5,Yes
6.212813279329124,5,1,0,11,No
9.036179004850691,4,2,4,1,Yes
7.246885151136864,1,0,4,6,No
9.535493340313877,5,2,4,4,Yes
8.992778578923636,2,1,4,4,No
6.898301606735333,4,2,3,8,No
5.031002357147047,3,1,1,3,No
8.552008921060812,1,1,2,0,Yes
5.269178637690836,1,0,4,0,Yes
6.125142949336588,5,1,0,12,No
5.858736425660959,1,1,3,8,No
9.418063598709733,5,2,4,10,No
9.148400795295508,0,1,2,0,Yes
8.55718252820418,3,0,1,2,Yes
7.383162567749526,3,0,3,9,No
9.432950338380987,5,1,2,12,No
9.164770613261252,5,0,3,3,Yes
6.517598696493387,2,0,2,13,No
9.506308328387867,2,0,2,4,No
9.538700128051813,5,2,2,13,No
9.909444749555387,4,1,1,11,No
8.793731273581798,0,1,0,2,Yes
5.019998458053693,4,0,4,9,No
6.405319245189536,1,2,3,12,No
5.728874044352296,1,1,3,12,No
5.574418754480227,2,2,0,9,No
9.981518621537916,3,1,4,11,No
8.327598173457982,0,0,4,13,No
5.85663893149487,4,0,0,4,No
9.226259528115051,0,2,0,12,No
8.072358632390447,0,1,3,2,Yes
9.815982483532336,2,2,4,12,No
5.2443181321365975,5,1,0,12,No
6.300953817673756,5,1,3,3,Yes
9.858553940175188,5,2,3,10,No
7.618865827186967,3,2,1,12,No
8.126875551463723,0,2,2,7,No
6.053742009547007,2,2,0,0,Yes
9.91900848349053,3,2,2,2,Yes
5.316730157239463,0,2,3,0,Yes
7.338402208006164,1,2,0,3,Yes
9.374944889720897,0,2,1,11,No
8.445228128977705,5,0,2,3,Yes
8.270147098648692,4,2,0,6,No
8.121821830051264,3,0,0,13,No
8.143425527342133,3,1,1,11,No
9.038097385250923,4,1,1,10,No
6.8717396472854855,4,1,3,3,No
9.182882637298217,5,2,4,4,Yes
6.441089911890163,5,2,3,6,No
5.1685321920830045,0,1,1,10,No
5.607708538150295,5,2,4,6,No
7.073075645440435,3,2,2,0,Yes
9.290447390605628,0,1,0,9,No
9.51171658200081,3,2,2,12,No
8.868280631686364,1,0,0,4,Yes
8.559467691935883,2,2,3,0,Yes
6.683645043363601,0,0,4,8,No
8.887778347657207,3,0,3,10,No
5.1218560664118264,5,1,4,4,No
6.136270853364165,4,0,4,1,Yes
9.79255884823551,2,2,3,0,Yes
6.2300478779604465,4,1,2,11,No
9.267833775343028,1,1,1,2,Yes
5.385893001513606,2,1,1,12,No
5.575006392329278,2,1,0,1,Yes
8.402617833017949,4,1,2,12,No
9.99168071549885,5,0,4,8,No
6.849045771716965,2,0,1,9,No
5.3577356724859575,3,1,4,9,No
9.180526979085936,5,1,2,9,No
9.825236137269812,3,1,4,6,No
5.308042028383583,5,2,0,0,Yes
7.412439642443701,4,0,0,5,No
6.759444802321745,2,2,3,9,No
6.615618838731676,5,0,1,6,No
8.4632713533246,3,0,2,8,No
8.251216032218567,2,0,1,4,No
8.471308512321217,2,0,0,9,No
9.625034080744094,0,0,1,6,No
8.674290425368074,2,2,0,4,Yes
8.111799578373411,1,1,3,1,Yes
6.25119595055814,3,1,0,13,No
6.886450630077633,3,1,4,13,No
5.70923552498599,4,2,1,6,No
6.770487618451192,5,1,2,5,No
7.1289251481257665,2,2,1,7,No
8.74696439308006,5,0,1,9,No
8.586147255086793,3,1,3,7,No
5.227786558782618,2,1,2,0,Yes
6.915440554042511,0,0,0,6,No
6.821998410765895,5,0,2,4,No
8.654851927997342,4,1,1,6,No
9.262057975876456,2,1,2,3,Yes
7.213840015034574,0,0,3,2,Yes
8.614528581364949,5,2,4,7,No
8.421424138224925,4,1,2,10,No
7.7722335702428165,0,1,3,10,No
6.538372669302206,4,2,1,8,No
9.785474556685324,5,2,3,9,No
9.142618570274102,0,2,0,9,No
7.78842040044796,5,2,2,3,Yes
8.686039690829833,1,1,3,7,No
7.272912616930647,4,1,0,13,No
8.362464689899252,1,2,4,1,Yes
9.905598528736391,0,2,0,2,Yes
5.916264263969872,1,2,2,4,No
5.364398830420168,3,0,0,10,No
9.517025192697009,2,2,0,2,Yes
6.913507749212825,1,2,3,6,Yes
7.285338640908012,1,2,4,12,No
6.056864767274174,3,2,3,8,No
5.946501814568686,2,1,1,3,No
7.6480272333480475,1,2,2,0,Yes
8.351857017699077,2,2,0,1,Yes
5.369659460326433,0,2,0,4,No
5.985752346371824,1,2,4,10,No
5.3568996233998645,3,1,2,10,No
8.998413776504762,1,1,1,8,No
6.519896023109419,1,0,1,9,No
9.794975845433967,1,0,2,11,No
8.699104264966488,2,1,3,7,No
7.126528838709583,4,1,2,1,Yes
6.881976518254704,4,2,4,11,No
5.966653597987495,5,1,4,12,No
6.097995760026979,2,0,1,7,No
7.433061582862436,0,2,1,2,No
6.688713951110356,2,0,3,13,No
6.663186208748376,3,0,0,3,Yes
9.842944151702476,1,1,2,8,No
7.825738778381712,0,2,1,6,No
6.709452891282483,2,1,3,9,No
6.896035247711097,4,2,1,5,Yes
5.771932926320783,2,2,1,0,Yes
5.572550867045008,2,2,1,4,Yes
9.863173200880759,2,0,4,1,Yes
8.766980689362512,2,0,4,12,No
6.149676417140679,3,1,3,10,No
5.818612273103335,0,1,0,10,No
8.195740761906114,1,2,3,1,Yes
6.979733455975077,1,0,4,4,No
5.072848747201865,0,2,2,0,Yes
5.632256485736368,0,2,1,11,No
7.895638464565913,3,2,2,6,No
8.267439553012697,0,1,3,9,No
9.088615946120218,0,0,2,4,Yes
6.5962293451605944,3,2,2,1,Yes
8.77014108232478,3,2,2,5,No
9.359160953128699,1,1,1,2,Yes
9.445444230194157,5,2,4,1,Yes
9.172507840289311,0,2,4,3,Yes
6.845088599566548,3,2,1,5,No
8.553809803961645,1,1,0,7,No
7.205841069519304,2,0,4,3,Yes
6.763083210814831,5,2,4,7,No
9.330121622937838,2,2,3,10,No
9.16180330150199,1,1,2,6,No
8.215318140247446,1,1,3,2,Yes
8.562816194975051,2,1,1,10,No
8.784267203465564,2,1,4,7,No
6.615320240695763,2,2,1,3,Yes
8.719738118127042,5,0,1,3,Yes
8.868229999580386,1,2,1,5,No
8.019421083498141,3,0,2,4,Yes
7.0659764446440345,0,0,4,7,No
5.5989452108135325,0,0,2,7,No
7.84123732633724,2,0,3,9,No
7.565248790687604,1,1,2,1,Yes
6.146541733563133,5,2,3,11,No
7.54531349373681,2,2,0,8,No
7.967976272239232,5,2,4,2,Yes
5.580746764251542,2,1,2,0,Yes
7.5086042705908485,3,2,3,6,No
8.54718314128182,2,2,4,1,Yes
6.447524809243966,5,2,1,2,Yes
8.882201279974275,4,1,3,7,No
6.156468754549225,2,2,3,11,No
5.208780355941337,3,1,4,13,No
8.854325413726059,4,2,0,3,Yes
8.14775611810372,1,1,0,7,No
6.871062767552333,5,0,2,10,No
6.475273812591265,2,1,4,5,No
7.815573394914713,4,0,2,0,Yes
5.310598245359822,3,0,1,8,No
7.179196365887314,3,2,1,6,Yes
8.40964128851787,5,1,4,1,Yes
6.315838935777297,3,1,4,4,Yes
7.65168585333126,1,0,3,8,No
5.825560709167276,5,2,0,0,Yes
8.878606086249675,1,0,0,9,No
5.115775650018557,4,1,4,10,No
8.506204252131823,0,0,3,13,No
5.47017545886412,3,1,4,7,No
7.137447668682642,3,0,4,10,No
6.792800043295626,5,2,2,7,No
9.550662361431474,4,0,2,1,Yes
5.189408033375949,1,0,0,9,No
6.583835445082585,3,1,2,8,No
7.024592255406228,0,0,2,1,Yes
6.964240506159172,3,0,0,7,No
9.11236035072174,5,1,0,5,Yes
8.246007170864353,0,2,0,7,No
7.414392898741088,0,2,4,10,No
8.855130855812718,5,0,4,3,Yes
8.982432473713136,1,0,0,8,No
9.198669401971554,0,2,0,2,Yes
9.322633059584497,3,0,1,3,Yes
6.8658212621434425,3,0,4,3,Yes
6.4239800914777,0,2,3,10,No
6.969350541070623,2,1,4,3,No
6.7416985111872165,2,2,2,8,No
9.817831396805177,2,2,0,9,No
8.806430666142095,5,0,4,5,Yes
6.111193179393652,4,1,2,8,No
8.76814304602411,3,1,0,10,No
5.63735446927129,3,1,4,12,No
5.543590661388352,4,2,0,4,No
8.785808782075888,0,1,1,3,Yes
9.742896059926753,1,1,2,6,No
6.157964561037852,2,0,4,2,Yes
8.563022092417134,4,0,2,7,No
8.269035767762013,4,1,0,3,Yes
5.869563847413452,1,1,0,8,No
8.946009338949327,4,1,4,11,No
